userTier,priorityScore,canonicalForm,displayForm,identityKey,unitType,caseProfile,sourceDisambiguator,sourceBookCount,sourceFamilyCount,sourceCategories,sourceFamilies,sourceBooks,qualityStatus,crosslinkTargets,normalizationFlags,lexicalUnitId
A1,682,cross,cross,cross,lexeme_candidate,normal,,45,26,advanced_exam;business_exam;domain_it;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:voa;curriculum:high;curriculum:junior;curriculum:primary;domain:it;exam:bec;exam:cet4;exam:cet6;exam:gaokao;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:transfer-student;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:longman3000;reference:macmillan7000;reference:oxford3000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;BEC_2_T.json;BEC_3_T.json;BeiShiGaoZhong_9_T.json;English_II.json;GaoKao_3500.json;IELTSVocabularyBible.json;IELTS_disorder.json;IELTS_tinglichangjing.json;KaoYan_2024.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Newwaiyan7-2.json;Oxford3000.json;Oxford5000.json;PEPChuZhong7_2_T.json;PETS3-2023.json;PETS_3.json;PTE_Basic_apeuni.json;PTE_junior.json;Top1000VerbWords.json;Top1500NounWords.json;WaiYanSheChuZhong_2_T.json;WaiYanSheChuZhong_6-Volume-top.json;WaiYanSheChuZhong_6_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word02.json;gre-ciyileiji.json;hongbaoshu-2026.json;it-words.json;itVocabulary.json;jiJiao7-2.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;top2000words.json;voa.json;waiyan-xin-6-1.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:47523d5dc5276982da
A1,682,feature,feature,feature,lexeme_candidate,normal,,61,29,advanced_exam;cefr_course;domain_it;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:duolingo;course:reading-explorer;course:yilin;curriculum:high;curriculum:junior;curriculum:primary;domain:it;exam:cet4;exam:cet6;exam:gaokao;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem4;exam:tem8;exam:toeic;exam:transfer-student;frequency:frequent-series;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford3000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BeiShiGaoZhong_2_T.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;Duolingo_Vocabulary_B1.json;English_II.json;GaoKaoZhenTiHeXinGaoPin.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford3000.json;Oxford5000.json;OxfordVocabulary_juniorMiddleSH.json;PEPGaoZhong_9_T.json;PEPXiaoXue6_2_T.json;PETS3-2023.json;PETS_3.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_FIB_L.json;PTE_WFD.json;PTE_junior.json;PTE_senior.json;ReadingExplorer3.json;TOEIC.json;Top1000VerbWords.json;Top1500NounWords.json;WaiYanSheGaoZhong_1_T.json;YiLin_2.json;adult-self-study-examination.json;frequently_used_word02.json;gre-ciyileiji.json;hongbaoshu-2026.json;ielts-807.json;it-words.json;itVocabulary.json;jiJiao8-2.json;kaoyanshanguo2025.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;top2000words.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:22171da3a05403a7ef
A1,682,fine,fine,fine,lexeme_candidate,normal,,52,30,business_exam;cefr_course;domain_it;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:cambridge-join-in;course:duolingo;course:new-concept;course:skills;course:voa;curriculum:high;curriculum:junior;curriculum:primary;domain:it;exam:bec;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:toefl;exam:transfer-student;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:longman3000;reference:macmillan7000;reference:oxford3000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;BEC_2_T.json;BEC_3_T.json;BeiShiGaoZhong_8_T.json;Cambridge_JOIN_IN.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;Duolingo_Vocabulary_C1.json;English_II.json;GaoKao_3500.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford3000.json;Oxford5000.json;PEPChuZhong7_1_T.json;PEPGaoZhong_2_T.json;PETS3-2023.json;PETS_3.json;PTE_Advanced_apeuni.json;PTE_Listening_apeuni.json;PTE_senior.json;TOEFL_ZhangHongYan.json;Top250AdverbWords.json;Top500AdjectiveWords.json;WaiYanSheChuZhong_1-Volume-up.json;WaiYanSheChuZhong_1_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word02.json;hongbaoshu-2026.json;it-words.json;itVocabulary.json;jiJiao5-2.json;ket2021.json;nce-new-1.json;pet-vacabulary-list-2024.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;tingshuokaoshi.json;top2000words.json;voa.json;waiyan-xin-3-1.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:d6c4ca07c1313bb3a7
A1,682,forever,forever,forever,lexeme_candidate,normal,,34,22,cefr_course;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:cambridge-join-in;course:duolingo;curriculum:high;curriculum:junior;curriculum:primary;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:public-english;exam:self-study;exam:tem8;exam:transfer-student;exam:zhongkao;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford3000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BeiShiGaoZhong_5_T.json;Cambridge_JOIN_IN.json;Duolingo_Vocabulary_B1.json;English_II.json;GaoKao_3500.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford3000.json;Oxford5000.json;OxfordVocabulary_juniorMiddleSH.json;PEPChuZhong8_2_T.json;PEPGaoZhong_6_T.json;PETS3-2023.json;PETS_3.json;Top1500NounWords.json;Top250AdverbWords.json;WaiYanSheChuZhong_6-Volume-down.json;WaiYanSheGaoZhong_1_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;hongbaoshu-2026.json;jiJiao9.json;self-study_English1.json;self-study_English3.json;top2000words.json;waiyan-xin-6-2.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,unreviewed,{},,lu:48645b13645b5a7c16
A1,682,goal,goal,goal,lexeme_candidate,normal,,50,27,business_exam;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:skills;course:voa;course:yilin;curriculum:high;curriculum:junior;curriculum:primary;exam:bec;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:toeic;exam:transfer-student;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford3000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BEC_2_T.json;BEC_3_T.json;BeiShiGaoZhong_3_T.json;English_II.json;GaoKao_3500.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Newwaiyan7-2.json;Oxford3000.json;Oxford5000.json;OxfordVocabulary_juniorMiddleSH.json;PEPChuZhong9_1_T.json;PEPGaoZhong_2_T.json;PEPXiaoXue6_1_T.json;PETS3-2023.json;PETS_3.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_senior.json;TOEIC.json;Top1500NounWords.json;WaiYanSheChuZhong_2-Volume-top.json;WaiYanSheGaoZhong_2_T.json;YiLin_1.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word02.json;hongbaoshu-2026.json;ielts-807.json;jiJiao8-1.json;ket2021.json;pet-vacabulary-list-2024.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;top2000words.json;voa.json;xinghuoqiaoji_6.json;xueshiyingyu.json;zhuan-cha-ben.json,unreviewed,{},,lu:3b49bbfb97daca4c46
A1,682,guide,guide,guide,lexeme_candidate,normal,,58,28,business_exam;domain_it;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:cambridge-join-in;course:skills;course:voa;curriculum:high;curriculum:junior;curriculum:primary;domain:it;exam:bec;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:transfer-student;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford3000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BEC_2_T.json;BEC_3_T.json;BeiShiGaoZhong_2_T.json;Cambridge_JOIN_IN.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;DuckCircle_IELTS.json;English_II.json;GaoKao_3500.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_2024.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Newwaiyan7-2.json;Oxford3000.json;Oxford5000.json;OxfordVocabulary_juniorMiddleSH.json;PEPChuZhong7_2_T.json;PEPGaoZhong_5_T.json;PETS3-2023.json;PETS_3.json;PTE_Advanced_apeuni.json;PTE_senior.json;Top1000VerbWords.json;Top1500NounWords.json;WaiYanSheChuZhong_1_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word02.json;hongbaoshu-2026.json;ielts-807.json;it-words.json;itVocabulary.json;jiJiao7-2.json;kaoyanshanguo2025.json;ket2021.json;pet-vacabulary-list-2024.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;tingshuokaoshi.json;top2000words.json;voa.json;waiyan-xin-5-2.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;xueshiyingyu.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:86b19e32b5264e7660
A1,682,insect,insect,insect,lexeme_candidate,normal,,49,24,domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:new-concept;course:voa;course:yilin;curriculum:high;curriculum:junior;curriculum:primary;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:toefl;exam:transfer-student;exam:zhongkao;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;BeiShiGaoZhong_2_T.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;English_II.json;GaoKao_3500.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_XDF_7000.json;IELTS_disorder.json;IELTS_tinglichangjing.json;KaoYan_3_T.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Newwaiyan7-2.json;Oxford5000.json;PEPChuZhong9_1_T.json;PEPGaoZhong_2_T.json;PEP_SL_XiaoXue6_1_t.json;PETS3-2023.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_junior.json;PTE_senior.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;Top1500NounWords.json;WaiYanSheGaoZhong_1_T.json;YiLin_3.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;hongbaoshu-2026.json;ielts-807.json;jiJiao8-2.json;kaoyanshanguo2025.json;nce-new-3.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;top2000words.json;voa.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:56a9fdf1464f9c462a
A1,682,inside,inside,inside,lexeme_candidate,normal,,35,23,business_exam;domain_it;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:cambridge-join-in;curriculum:high;curriculum:junior;curriculum:primary;domain:it;exam:bec;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:public-english;exam:self-study;exam:tem8;exam:transfer-student;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BEC_2_T.json;BEC_3_T.json;Cambridge_JOIN_IN.json;DuckCircle_IELTS.json;English_II.json;GaoKao_3500.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford5000.json;PEPChuZhong8_1_T.json;PETS3-2023.json;Top1500NounWords.json;Top500AdjectiveWords.json;WaiYanSheChuZhong_3_T.json;WaiYanSheChuZhong_5-Volume-top.json;WaiYanSheGaoZhong_1_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word02.json;hongbaoshu-2026.json;ielts-807.json;it-words.json;itVocabulary.json;jiJiao7-1.json;self-study_English3.json;top2000words.json;waiyan-xin-6-1.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:a6a5b573b9bee15ee3
A1,682,march,march,march,lexeme_candidate,normal,,30,19,cefr_course;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;school_high;school_junior;school_primary,course:cambridge-join-in;course:duolingo;course:new-concept;curriculum:high;curriculum:junior;curriculum:primary;exam:cet6;exam:gaokao;exam:kaoyan;exam:public-english;exam:self-study;exam:tem8;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BeiShiGaoZhong_1_T.json;Cambridge_JOIN_IN.json;Duolingo_Vocabulary_C1.json;English_II.json;GaoKao_3500.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;PEPChuZhong7_1_T.json;PEPGaoZhong_10_T.json;PEPXiaoXue5_2_T.json;PEP_SL_XiaoXue3_1_t.json;PETS_3.json;Top1000VerbWords.json;Top1500NounWords.json;WaiYanSheChuZhong_2_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word02.json;hongbaoshu-2026.json;jiJiao7-1.json;kaoyanshanguo2025.json;nce-new-1.json;pet-vacabulary-list-2024.json;self-study_English3.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:1438ffcb7e691f73b6
A1,682,matter,matter,matter,lexeme_candidate,normal,,47,27,advanced_exam;business_exam;domain_it;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:cambridge-join-in;course:new-concept;course:skills;course:voa;curriculum:high;curriculum:junior;curriculum:primary;domain:it;exam:bec;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:public-english;exam:sat;exam:self-study;exam:tem8;exam:transfer-student;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;BEC_2_T.json;BEC_3_T.json;BeiShiGaoZhong_1_T.json;Cambridge_JOIN_IN.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;English_II.json;GaoKaoZhenTiHeXinGaoPin.json;GaoKao_3500.json;IELTSVocabularyBible.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_2024.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Newwaiyan7-1.json;Oxford5000.json;OxfordVocabulary_juniorMiddleSH.json;PEPChuZhong8_2_T.json;PETS3-2023.json;PETS_3.json;SAT_3_T.json;Top1000VerbWords.json;Top1500NounWords.json;WaiYanSheChuZhong_3_T.json;WaiYanSheChuZhong_4-Volume-top.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word01.json;it-words.json;itVocabulary.json;jiJiao7-1.json;nce-new-1.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;top2000words.json;voa.json;waiyan-xin-5-1.json;xinghuoqiaoji_6.json;xueshiyingyu.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:70d53e0c3b424c912a
A1,682,mess,mess,mess,lexeme_candidate,normal,,41,23,cefr_course;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:duolingo;course:new-concept;curriculum:high;curriculum:junior;curriculum:primary;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:toefl;exam:zhongkao;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BeiShiGaoZhong_1_T.json;CET-4-frequency.json;CET4_T.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;Duolingo_Vocabulary_B1.json;GaoKao_3500.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_disorder.json;KaoYan_3_T.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford5000.json;OxfordVocabulary_juniorMiddleSH.json;PEPChuZhong8_2_T.json;PEPGaoZhong_4_T.json;PETS3-2023.json;PTE_Basic_apeuni.json;PTE_junior.json;TOEFL_3_T.json;Top1000VerbWords.json;Top1500NounWords.json;WaiYanSheChuZhong_3-Volume-top.json;WaiYanSheChuZhong_4_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;hongbaoshu-2026.json;jiJiao7-2.json;nce-new-1.json;nce-new-2.json;self-study_English2.json;top2000words.json;waiyan-xin-6-2.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:28cfe2d455750da659
A1,682,mine,mine,mine,lexeme_candidate,normal,,40,23,business_exam;cefr_course;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:duolingo;course:new-concept;course:voa;curriculum:high;curriculum:junior;curriculum:primary;exam:bec;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:public-english;exam:self-study;exam:tem8;exam:toefl;exam:transfer-student;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;reference:classroom3000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;BEC_2_T.json;BEC_3_T.json;Duolingo_Vocabulary_B1.json;English_II.json;GaoKao_3500.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Newwaiyan7-2.json;Oxford5000.json;PEPChuZhong7_1_T.json;PEPGaoZhong_1_T.json;PEPXiaoXue4_2_T.json;PEPXiaoXue5_2_T.json;PETS3-2023.json;PETS_3.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;Top1500NounWords.json;Top60Pronouns.json;WaiYanSheChuZhong_2_T.json;WaiYanSheChuZhong_5-Volume-top.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word01.json;hongbaoshu-2026.json;ielts-807.json;jiJiao8-1.json;nce-new-2.json;self-study_English3.json;voa.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,unreviewed,{},,lu:8ecce557834ff2d970
A1,682,mud,mud,mud,lexeme_candidate,normal,,34,21,cefr_course;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:cambridge-join-in;course:duolingo;curriculum:high;curriculum:junior;curriculum:primary;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BeiShiGaoZhong_5_T.json;CET-4-frequency.json;CET4_T.json;Cambridge_JOIN_IN.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_B1.json;English_II.json;GaoKao_3500.json;HeQiong_IELTS.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_3_T.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford5000.json;OxfordVocabulary_juniorMiddleSH.json;PEPGaoZhong_5_T.json;PEPXiaoXue6_1_T.json;PETS3-2023.json;PTE_Basic_apeuni.json;PTE_FIB_R_junior.json;PTE_junior.json;Top1500NounWords.json;adult-self-study-examination.json;hongbaoshu-2026.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;top2000words.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:931fabda1d306fb846
A1,682,pack,pack,pack,lexeme_candidate,normal,,44,26,advanced_exam;cefr_course;domain_it;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:duolingo;course:new-concept;course:skills;curriculum:high;curriculum:junior;curriculum:primary;domain:it;exam:cet4;exam:cet6;exam:gaokao;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:self-study;exam:tem8;exam:toefl;exam:transfer-student;exam:zhongkao;frequency:frequent-series;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;BeiShiGaoZhong_2_T.json;CET-4-frequency.json;CET4_T.json;DanCiDeJianFa_4.json;DanCiDeMimi_2.json;Duolingo_Vocabulary_B1.json;GRE_3_T.json;GaoKao_3500.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford5000.json;PEPGaoZhong_1_T.json;PEPXiaoXue4_2_T.json;PTE_Basic_apeuni.json;PTE_FIB_R_junior.json;PTE_junior.json;TOEFL_3_T.json;Top1000VerbWords.json;Top1500NounWords.json;WaiYanSheGaoZhong_1_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;frequently_used_word02.json;gre-ciyileiji.json;hongbaoshu-2026.json;ielts-807.json;it-words.json;itVocabulary.json;jiJiao8-2.json;nce-new-1.json;self-study_English1.json;self-study_English2.json;top2000words.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;xueshiyingyu.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:a88026b0d070d65bc4
A1,682,plate,plate,plate,lexeme_candidate,normal,,43,26,business_exam;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:new-concept;course:skills;course:yilin;curriculum:high;curriculum:junior;curriculum:primary;exam:bec;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:toefl;exam:transfer-student;exam:zhongkao;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BEC_2_T.json;BEC_3_T.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;English_II.json;GaoKao_3500.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Newwaiyan7-2.json;Oxford5000.json;PEPChuZhong8_1_T.json;PEPXiaoXue3_1_T.json;PETS3-2023.json;PTE_FIB_R_junior.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;Top1000VerbWords.json;Top1500NounWords.json;WaiYanSheGaoZhong_2_T.json;YiLin_2.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;hongbaoshu-2026.json;ielts-807.json;kaoyanshanguo2025.json;ket2021.json;nce-new-1.json;nce-new-2.json;pet-vacabulary-list-2024.json;self-study_English3.json;tingshuokaoshi.json;top2000words.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,unreviewed,{},,lu:123961bee35f404456
A1,682,poet,poet,poet,lexeme_candidate,normal,,31,21,cefr_course;domestic_exam;frequency_core;frequency_pos;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:duolingo;course:yilin;curriculum:high;curriculum:junior;curriculum:primary;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:transfer-student;frequency:part-of-speech;frequency:top2000;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BeiShiGaoZhong_5_T.json;CET-4-frequency.json;CET4_T.json;DanCiDeMimi_1.json;Duolingo_Vocabulary_B1.json;English_II.json;GaoKao_3500.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;PEPGaoZhong_3_T.json;PEP_SL_XiaoXue6_1_t.json;PETS3-2023.json;PTE_Basic_apeuni.json;PTE_junior.json;Top1500NounWords.json;WaiYanSheGaoZhong_2_T.json;YiLin_1.json;adult-self-study-examination.json;beijing_junior_high_school.json;hongbaoshu-2026.json;jiJiao9.json;pet-vacabulary-list-2024.json;self-study_English3.json;top2000words.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:df94564ee03c0425fa
